Realization	utility	week	infra.
0	1	2139	11
3	1	2087	11
4	1	2243	11
15	1	1669	11
15	1	1982	5
29	1	1930	11
29	1	2243	5
30	1	1878	11
30	1	2191	5
35	1	1669	11
35	1	1982	5
41	1	1930	11
41	1	2243	5
43	1	2191	11
51	1	2035	11
52	1	2243	11
56	1	1878	11
56	1	2191	5
72	1	2139	11
74	1	1930	11
74	1	2243	5
77	1	2243	11
82	1	2087	11
84	1	2191	11
93	1	1878	11
93	1	2191	5
95	1	2035	11
