Realization	utility	week	infra.
0	1	2035	5
2	1	2295	5
3	1	2035	5
4	1	2139	5
13	1	2295	5
14	1	2139	5
15	1	1565	5
18	1	2139	5
21	1	2295	5
29	1	1878	5
30	1	1774	5
35	1	1565	5
41	1	1878	5
43	1	2139	5
45	1	2243	5
51	1	1774	5
52	1	2191	5
56	1	1669	5
58	1	2295	5
60	1	1878	5
72	1	2087	5
74	1	1878	5
77	1	2139	5
82	1	1982	5
84	1	2139	5
87	1	2243	5
93	1	1722	5
94	1	2295	5
95	1	1722	5
