Realization	utility	week	infra.
4	0	1930	8
9	0	2295	8
10	0	2035	8
11	0	2295	8
14	0	2139	8
15	0	1722	8
21	0	1513	8
29	0	1461	8
35	0	1878	8
35	0	2243	10
47	0	2139	8
48	0	2139	8
52	0	1617	8
56	0	1878	8
65	0	2035	8
66	0	1982	8
71	0	2243	8
74	0	2087	8
87	0	2243	8
91	0	1565	8
93	0	1669	8
93	0	2191	10
3	1	2295	5
15	1	1826	5
29	1	2191	5
35	1	1982	5
41	1	2191	5
51	1	2191	5
