Realization	utility	week	infra.
0	0	678	29
0	0	991	30
1	0	678	29
1	0	991	30
2	0	834	29
3	0	1408	30
4	0	626	29
4	0	1826	30
5	0	574	29
6	0	469	29
7	0	834	30
8	0	1148	29
8	0	2035	30
9	0	2191	30
10	0	574	29
10	0	1982	30
12	0	939	30
13	0	939	30
14	0	521	29
14	0	1148	30
15	0	574	29
15	0	1930	30
16	0	626	29
16	0	1826	30
17	0	626	29
17	0	1826	30
18	0	469	29
18	0	2243	30
19	0	2139	30
20	0	626	29
20	0	1826	30
21	0	469	29
21	0	887	30
22	0	782	30
23	0	574	29
23	0	1774	30
24	0	521	29
24	0	1148	30
25	0	1826	30
26	0	782	29
26	0	2035	30
27	0	574	29
27	0	1774	30
28	0	626	30
29	0	1513	30
30	0	1461	30
31	0	626	29
32	0	1356	30
33	0	574	29
34	0	1408	30
35	0	626	29
35	0	1826	30
36	0	626	29
36	0	2087	30
37	0	1669	30
38	0	939	29
39	0	626	29
39	0	2035	30
40	0	626	29
40	0	1826	30
41	0	939	29
41	0	1982	30
42	0	1356	30
43	0	469	29
43	0	1774	30
44	0	1774	30
45	0	782	29
45	0	1930	30
46	0	574	29
47	0	1356	30
48	0	2191	30
49	0	521	29
49	0	1774	30
50	0	1722	30
51	0	1826	30
52	0	834	30
53	0	574	29
53	0	1774	30
55	0	626	29
56	0	1356	30
57	0	521	29
57	0	1148	30
58	0	678	29
58	0	1774	30
59	0	574	29
59	0	1774	30
60	0	1304	30
61	0	678	29
62	0	626	29
62	0	1826	30
63	0	626	29
63	0	1930	30
64	0	2139	30
65	0	574	30
66	0	1461	30
67	0	887	29
67	0	2087	30
68	0	1617	30
69	0	730	30
70	0	782	29
71	0	1356	30
73	0	1826	30
74	0	1304	30
75	0	730	29
75	0	1148	30
76	0	1565	30
77	0	1617	30
78	0	1513	30
79	0	1722	30
80	0	782	29
80	0	2191	30
81	0	626	29
82	0	1617	30
83	0	887	30
84	0	834	29
85	0	1826	30
86	0	1304	30
87	0	469	29
87	0	1095	30
88	0	1356	30
89	0	1304	30
90	0	1513	30
91	0	834	29
92	0	574	29
92	0	1826	30
93	0	1461	30
94	0	1982	30
95	0	1356	30
96	0	887	30
97	0	1408	30
98	0	1826	30
99	0	939	30
100	0	1461	30
101	0	939	29
102	0	887	29
102	0	2295	30
103	0	730	30
104	0	469	29
104	0	1826	30
106	0	574	30
107	0	626	29
107	0	1826	30
108	0	626	29
109	0	1408	30
110	0	626	29
110	0	1826	30
111	0	626	29
112	0	887	29
113	0	521	29
113	0	1148	30
114	0	834	29
115	0	1617	30
116	0	1617	30
117	0	1565	30
118	0	1408	30
119	0	1408	30
120	0	782	29
121	0	1408	30
122	0	782	29
122	0	1095	30
123	0	2191	30
124	0	730	29
124	0	1043	30
125	0	574	29
125	0	1826	30
126	0	521	29
126	0	1148	30
127	0	626	29
127	0	1826	30
128	0	574	29
128	0	1774	30
129	0	1304	30
130	0	469	29
131	0	939	29
131	0	1826	30
132	0	626	29
132	0	2191	30
133	0	834	29
134	0	1304	30
135	0	574	29
135	0	1826	30
136	0	521	29
136	0	1148	30
137	0	574	30
138	0	626	29
138	0	1826	30
139	0	678	29
139	0	991	30
140	0	1878	30
141	0	574	29
141	0	1774	30
142	0	678	30
143	0	1461	30
145	0	1408	30
146	0	626	29
146	0	1878	30
147	0	939	29
147	0	2087	30
148	0	1565	30
149	0	626	29
149	0	1826	30
150	0	521	29
150	0	1878	30
151	0	678	30
152	0	574	29
152	0	1878	30
153	0	1774	30
154	0	626	29
154	0	1826	30
155	0	574	29
155	0	1774	30
156	0	574	29
156	0	1774	30
158	0	678	29
158	0	1774	30
159	0	626	29
159	0	1826	30
160	0	1461	30
161	0	1774	30
162	0	887	30
163	0	939	30
164	0	521	29
165	0	626	29
165	0	1826	30
166	0	2035	30
167	0	1356	30
169	0	678	29
169	0	991	30
170	0	626	29
170	0	1826	30
171	0	782	30
172	0	1304	30
173	0	1461	30
174	0	678	30
175	0	887	29
175	0	1826	30
176	0	574	29
177	0	1878	30
178	0	2243	30
179	0	626	29
179	0	1826	30
180	0	2191	30
181	0	574	29
182	0	626	30
183	0	574	29
183	0	1826	30
184	0	887	30
185	0	782	29
185	0	1774	30
187	0	574	30
188	0	939	30
189	0	1408	30
190	0	1356	30
191	0	730	29
192	0	834	29
192	0	1774	30
193	0	730	29
193	0	2139	30
194	0	1982	30
196	0	521	29
196	0	1148	30
198	0	939	29
198	0	1878	30
199	0	574	29
199	0	1774	30
200	0	1356	30
201	0	1982	30
202	0	782	30
203	0	574	30
204	0	574	29
