Realization	utility	week	infra.
0	0	834	30
1	0	939	30
3	0	1722	16
3	0	2295	30
4	0	1148	30
5	0	2139	16
6	0	1774	16
7	0	1565	16
7	0	2243	30
8	0	1304	30
10	0	834	30
14	0	887	30
15	0	1774	16
15	0	2295	30
16	0	1095	30
17	0	1722	16
17	0	2295	30
18	0	417	29
20	0	1513	16
20	0	2035	30
21	0	417	29
22	0	2087	16
23	0	1200	30
24	0	730	30
26	0	1669	16
26	0	2243	30
27	0	1304	30
28	0	1408	16
28	0	1982	30
29	0	2191	16
30	0	1826	16
31	0	2035	16
32	0	1722	16
32	0	2243	30
33	0	1982	16
34	0	1513	16
34	0	2139	30
35	0	1252	30
36	0	1513	16
36	0	2035	30
37	0	2295	16
39	0	1617	16
39	0	2243	30
40	0	834	30
41	0	1513	16
41	0	2087	30
42	0	1408	16
42	0	2035	30
43	0	1252	30
45	0	1461	16
45	0	2035	30
46	0	1982	16
49	0	1252	30
53	0	1148	30
57	0	939	30
58	0	1043	30
59	0	1304	30
62	0	1252	30
63	0	1408	16
63	0	2035	30
65	0	1826	16
66	0	1774	16
67	0	1408	16
67	0	2035	30
69	0	1565	16
69	0	2139	30
71	0	1669	16
71	0	2295	30
75	0	1617	16
75	0	2139	30
79	0	1878	16
80	0	1774	16
80	0	2295	30
81	0	2087	16
82	0	2087	16
84	0	2035	16
86	0	2295	16
87	0	417	29
88	0	1408	16
88	0	2035	30
89	0	1669	16
89	0	2243	30
92	0	1252	30
95	0	2243	16
96	0	1774	16
99	0	2035	16
102	0	1200	30
104	0	1304	30
106	0	1252	30
107	0	834	30
108	0	1722	16
110	0	1148	30
111	0	2139	16
113	0	1095	30
114	0	2295	16
116	0	2035	16
117	0	2035	16
118	0	1774	16
119	0	1982	16
122	0	1095	30
124	0	1408	16
124	0	2035	30
125	0	887	30
126	0	991	30
127	0	887	30
128	0	834	30
131	0	1252	30
132	0	2035	16
133	0	1617	16
133	0	2243	30
134	0	1252	30
135	0	1461	16
135	0	2035	30
136	0	834	30
137	0	1669	16
137	0	2139	30
138	0	887	30
139	0	1095	30
141	0	1043	30
142	0	2295	16
143	0	2035	16
145	0	1669	16
145	0	2295	30
146	0	1565	16
146	0	2035	30
147	0	1513	16
147	0	2087	30
149	0	991	30
150	0	1513	16
150	0	2035	30
