1.000000,0.000000,25.738118,0.180830,0.000000,353.495883,0.989000,0.000000,45.076362,0.114948,0.000000,699.758159,1.000000,0.000000,0.000000,0.026227,0.421917,0.000000,0.964000,0.253667,60.353646,0.119691,0.236698,0.036651,1.000000,0.021511,67.420926,1.299457,0.041206,894.518752,1.000000,0.093400,65.806590,1.324277,1.020074,760.118163
1.000000,0.000000,51.119451,0.320736,0.000000,1.313947,0.989000,0.001244,127.946676,0.131244,0.000000,71.113407,1.000000,0.000000,124.164437,0.153672,0.033367,0.354974,0.978000,0.003889,273.478913,0.175532,0.000000,0.250367,1.000000,0.000000,19.898854,0.379703,0.000000,5.913739,1.000000,0.000000,31.968202,0.380411,0.013006,9.332932
0.999000,0.000000,16.867925,0.145095,0.000000,0.250720,0.960000,0.000311,80.774208,0.149360,0.000000,0.326116,1.000000,0.000000,128.421266,0.204669,0.021915,0.376045,0.976000,0.003378,211.101365,0.127067,0.000000,0.178007,1.000000,0.000000,38.317703,0.691790,0.000000,6.773587,1.000000,0.000000,127.125227,0.849694,0.000000,11.651485
1.000000,0.000000,58.904012,0.293345,0.000000,791.556783,0.983000,0.008378,64.768620,0.075505,0.000000,923.609829,1.000000,0.000000,0.000000,0.098248,0.421917,0.000000,0.900000,0.036844,12.938357,0.103012,0.066039,0.004469,1.000000,0.000000,18.331705,0.379262,0.010110,194.552574,0.985000,0.000000,72.522670,1.169063,0.116086,747.390661
1.000000,0.000000,49.884931,0.267680,0.000000,1.414523,0.984000,0.000378,146.565955,0.210843,0.000000,1.140372,1.000000,0.000000,98.576718,0.130418,0.027994,0.246269,0.980000,0.176156,135.350011,0.115247,0.181204,0.104257,1.000000,0.075556,14.428216,0.273121,0.000000,3.191100,1.000000,0.065489,27.577265,0.371784,0.095285,3.110674
1.000000,0.000000,71.145705,0.429079,0.000000,673.497286,0.980000,0.004133,58.998511,0.065709,0.042530,604.432936,1.000000,0.354422,0.000000,0.087227,0.733502,0.000000,0.979000,0.444756,67.636952,0.118310,0.426988,0.049889,1.000000,0.021800,58.398114,1.009377,0.000000,589.531678,1.000000,0.045956,57.288617,0.762669,0.136602,332.945742
1.000000,0.000000,48.908676,0.243459,0.000000,1.402620,0.992000,0.000978,174.861987,0.223417,0.000000,1.386921,1.000000,0.000000,138.799129,0.154739,0.043533,0.457749,0.979000,0.017844,180.776962,0.147320,0.021834,0.161820,1.000000,0.062333,23.679264,0.379241,0.103993,14.992519,1.000000,0.041378,22.227941,0.322231,0.098707,2.426529
0.998000,0.000000,50.688081,0.213411,0.000000,0.816390,0.955000,0.010822,58.853158,0.061753,0.020974,0.257439,1.000000,0.000000,0.000000,0.021523,0.421917,0.000000,0.920000,0.107422,3.991572,0.089157,0.327231,0.000270,1.000000,0.000000,40.042208,0.793658,0.000000,6.291506,1.000000,0.000000,70.493306,0.430432,0.236255,42.250194
1.000000,0.000000,53.745479,0.294726,0.000000,1.617439,0.989000,0.000756,148.248280,0.181657,0.000000,41.688692,1.000000,0.130467,147.366180,0.104425,0.173233,0.524538,0.978000,0.133489,132.886083,0.144879,0.115714,0.114809,1.000000,0.060489,23.626394,0.415599,0.085714,4.605456,0.999000,0.051378,29.025084,0.336260,0.476327,3.004947
1.000000,0.000000,5.326687,0.080572,0.000000,9.411130,0.996000,0.000133,209.376276,0.197746,0.015202,401.106467,1.000000,0.000000,113.203668,0.109143,0.008644,0.308359,0.978000,0.014889,217.540459,0.162028,0.012469,0.177133,1.000000,0.000000,18.104134,0.371932,0.000000,54.700955,1.000000,0.000000,27.525407,0.281350,0.034744,18.010303
1.000000,0.000000,71.395343,0.388679,0.000000,886.990854,0.996000,0.013778,139.153291,0.162616,0.000000,1953.938147,1.000000,0.126600,146.700568,0.074680,0.248858,0.516480,0.987000,0.257333,143.926518,0.068857,0.314725,0.121132,1.000000,0.021511,18.060854,0.256184,0.083452,106.539863,1.000000,0.031356,32.562997,0.385608,0.294731,65.702398
1.000000,0.000000,68.331309,0.319117,0.000000,7.567098,0.991000,0.000467,152.646342,0.233862,0.000000,72.080505,1.000000,0.146600,121.776914,0.096947,0.243899,0.360198,0.978000,0.111333,148.392733,0.101262,0.191809,0.132136,1.000000,0.041111,13.946418,0.305063,0.000000,7.281120,1.000000,0.066867,29.715541,0.381221,0.221623,4.483695
0.998000,0.000067,26.017635,0.098760,0.434226,0.296015,0.928000,0.000800,78.052906,0.158400,0.000000,0.241270,1.000000,0.000000,0.000000,0.095990,0.421917,0.000000,0.904000,0.023822,67.301500,0.083354,0.044619,0.037079,1.000000,0.406311,14.849699,0.285493,0.094005,0.808166,1.000000,0.156356,70.681392,0.383134,0.140960,5.255811
1.000000,0.000000,58.800257,0.318816,0.000000,1.640038,0.991000,0.000022,129.329228,0.150394,0.000000,36.314128,1.000000,0.177911,113.533477,0.137847,0.159395,0.312470,0.986000,0.226867,157.101933,0.156941,0.174459,0.137153,1.000000,0.075711,8.058881,0.139595,0.000000,2.487704,1.000000,0.064822,33.561138,0.326731,0.225153,1.667295
1.000000,0.000000,76.923946,0.362810,0.000000,100.661971,0.995000,0.001133,114.359815,0.188904,0.000000,10.327684,1.000000,0.000000,115.595495,0.107202,0.052814,0.335603,0.971000,0.033489,145.125284,0.160057,0.026568,0.132242,1.000000,0.029222,21.110871,0.384679,0.000000,50.426457,1.000000,0.046267,29.604571,0.386450,0.017107,20.376474
0.997000,0.000000,82.956877,0.425311,0.000000,1.449055,0.962000,0.124467,43.126374,0.133628,0.000000,0.204956,1.000000,0.000000,94.838819,0.105079,0.009894,0.241707,0.952000,0.010511,94.850540,0.081598,0.000000,0.064682,1.000000,0.000000,102.831949,1.762880,0.000000,17.012444,0.957000,0.000000,53.730510,0.386061,0.002402,1.683422
0.999000,0.000689,19.153376,0.134157,0.000000,30.925864,0.985000,0.000022,109.835793,0.157301,0.000000,135.470863,1.000000,0.139778,118.467709,0.147385,0.148437,0.349354,0.986000,0.230400,143.628591,0.141727,0.219468,0.125693,1.000000,0.028689,55.629995,1.049367,0.000000,163.912234,0.999000,0.024022,90.052051,1.162526,0.000000,317.975504
1.000000,0.000000,52.676237,0.267896,0.000000,1.104557,0.984000,0.003067,98.445422,0.097187,0.000000,0.618612,1.000000,0.000000,110.122568,0.142495,0.042319,0.313097,0.980000,0.160689,136.083108,0.148863,0.107872,0.112657,1.000000,0.057267,45.376830,0.769472,0.000000,19.949164,1.000000,0.038422,68.444627,0.715071,0.001974,7.939769
1.000000,0.000000,36.676323,0.237920,0.000000,18.416566,0.989000,0.004556,131.161799,0.210246,0.000000,199.892401,1.000000,0.000000,104.807758,0.124202,0.010574,0.266236,0.964000,0.015733,126.669617,0.108007,0.005883,0.092203,1.000000,0.030267,45.470041,0.715839,0.000000,20.288484,1.000000,0.025111,48.423419,0.629504,0.019289,223.970043
1.000000,0.000000,92.567288,0.510335,0.000000,1163.301387,0.996000,0.000444,100.652940,0.102548,0.097274,1429.689519,1.000000,0.000000,124.496047,0.094566,0.063292,0.380156,0.986000,0.189089,145.381823,0.149300,0.159405,0.134533,1.000000,0.025733,40.400693,0.649132,0.000000,132.113535,1.000000,0.032711,48.520868,0.607781,0.233966,421.357815
