Realization	utility	week	infra.
0	0	678	29
0	0	991	30
1	0	678	29
1	0	991	30
2	0	574	29
3	0	1408	29
4	0	626	29
4	0	2087	30
5	0	626	29
6	0	574	29
7	0	521	29
8	0	626	29
9	0	2295	29
10	0	574	29
12	0	1982	29
13	0	1565	29
14	0	521	29
15	0	574	29
16	0	626	29
17	0	626	29
18	0	574	29
19	0	2139	29
20	0	574	29
21	0	469	29
22	0	939	29
23	0	574	29
24	0	574	29
25	0	1669	29
26	0	574	29
27	0	574	29
28	0	834	29
29	0	834	29
30	0	1513	29
31	0	626	29
32	0	1356	29
33	0	574	29
34	0	626	29
35	0	626	29
36	0	626	29
37	0	626	29
38	0	626	29
39	0	626	29
40	0	626	29
41	0	626	29
42	0	834	29
43	0	469	29
44	0	1722	29
45	0	678	29
46	0	521	29
47	0	1304	29
48	0	2295	29
49	0	574	29
50	0	1617	29
51	0	1774	29
52	0	834	29
53	0	521	29
55	0	626	29
56	0	1408	29
57	0	574	29
58	0	521	29
59	0	574	29
60	0	1252	29
61	0	678	29
62	0	626	29
63	0	626	29
64	0	2191	29
65	0	626	29
66	0	1461	29
67	0	730	29
68	0	1617	29
69	0	730	29
70	0	521	29
71	0	1356	29
73	0	1826	29
74	0	730	29
75	0	678	29
76	0	521	29
77	0	1669	29
78	0	1826	29
79	0	730	29
80	0	678	29
81	0	574	29
82	0	626	29
83	0	887	29
84	0	626	29
85	0	1930	29
86	0	1304	29
87	0	469	29
87	0	2191	30
88	0	678	29
89	0	678	29
90	0	1513	29
91	0	574	29
92	0	574	29
93	0	1513	29
94	0	469	29
95	0	887	29
96	0	782	29
97	0	887	29
98	0	1565	29
99	0	1461	29
100	0	1722	29
101	0	626	29
102	0	574	29
103	0	521	29
104	0	574	29
106	0	678	29
107	0	626	29
108	0	626	29
109	0	1461	29
110	0	626	29
111	0	626	29
112	0	574	29
113	0	521	29
114	0	626	29
115	0	1513	29
116	0	521	29
117	0	1513	29
118	0	1461	29
119	0	1408	29
120	0	782	29
121	0	1356	29
122	0	678	29
123	0	2191	29
124	0	678	29
125	0	521	29
126	0	521	29
127	0	626	29
128	0	574	29
129	0	1356	29
130	0	574	29
131	0	626	29
132	0	626	29
133	0	574	29
134	0	1252	29
135	0	574	29
136	0	574	29
136	0	1826	30
137	0	626	29
138	0	626	29
139	0	678	29
139	0	1982	30
140	0	2139	29
141	0	574	29
142	0	626	29
143	0	1461	29
144	0	2139	29
145	0	1408	29
146	0	626	29
147	0	626	29
148	0	469	29
149	0	626	29
150	0	574	29
151	0	782	29
152	0	626	29
153	0	574	29
154	0	626	29
155	0	574	29
156	0	574	29
158	0	574	29
159	0	626	29
160	0	626	29
161	0	1774	29
162	0	1252	29
163	0	1304	29
164	0	574	29
165	0	521	29
166	0	2087	29
167	0	1356	29
169	0	678	29
170	0	626	29
171	0	678	29
172	0	1356	29
173	0	1513	29
174	0	521	29
175	0	574	29
176	0	574	29
177	0	1669	29
178	0	521	29
179	0	574	29
180	0	2295	29
181	0	574	29
182	0	678	29
183	0	574	29
184	0	1669	29
185	0	678	29
186	0	2295	29
187	0	521	29
188	0	1252	29
189	0	626	29
190	0	521	29
191	0	678	29
192	0	678	29
193	0	574	29
194	0	678	29
196	0	574	29
196	0	1826	30
198	0	626	29
199	0	574	29
200	0	1408	29
201	0	521	29
202	0	887	29
203	0	574	29
204	0	574	29
205	0	1461	29
206	0	574	29
206	0	1826	30
207	0	626	29
208	0	574	29
210	0	574	29
211	0	1565	29
212	0	887	29
213	0	1617	29
214	0	782	29
215	0	1513	29
216	0	939	29
217	0	574	29
218	0	626	29
220	0	1722	29
221	0	626	29
222	0	887	29
223	0	521	29
224	0	730	29
225	0	626	29
225	0	2191	30
226	0	574	29
227	0	678	29
228	0	574	29
229	0	678	29
230	0	574	29
231	0	521	29
232	0	626	29
233	0	1461	29
234	0	521	29
235	0	1565	29
236	0	730	29
237	0	939	29
239	0	1408	29
240	0	574	29
241	0	678	29
242	0	626	29
243	0	521	29
243	0	2191	30
244	0	469	29
245	0	1304	29
246	0	521	29
248	0	574	29
249	0	574	29
250	0	574	29
250	0	2243	30
251	0	574	29
252	0	2139	29
253	0	574	29
255	0	1304	29
256	0	887	29
257	0	1356	29
258	0	678	29
258	0	991	30
259	0	574	29
260	0	574	29
262	0	1252	29
263	0	626	29
264	0	626	29
265	0	626	29
266	0	574	29
267	0	574	29
268	0	1304	29
269	0	678	29
270	0	782	29
271	0	626	29
272	0	574	29
272	0	1982	30
274	0	521	29
275	0	1722	29
277	0	782	29
278	0	521	29
279	0	1513	29
