Realization	utility	week	infra.
0	0	626	29
0	0	939	30
1	0	678	29
1	0	939	30
2	0	574	29
3	0	1304	29
3	0	2139	30
4	0	574	29
4	0	1617	30
5	0	521	29
6	0	417	29
6	0	2191	30
7	0	1148	29
8	0	1095	29
8	0	1930	30
10	0	521	29
10	0	1095	30
13	0	2035	29
14	0	469	29
14	0	1043	30
15	0	469	29
15	0	1043	30
16	0	574	29
16	0	1722	30
17	0	574	29
17	0	2035	30
18	0	521	29
18	0	2191	30
19	0	1982	29
20	0	991	29
20	0	1826	30
21	0	469	29
21	0	1043	30
22	0	1304	29
23	0	521	29
23	0	1095	30
24	0	469	29
24	0	1043	30
25	0	2035	29
26	0	1095	29
26	0	2087	30
27	0	521	29
27	0	1095	30
28	0	1095	29
28	0	1930	30
29	0	1513	29
30	0	1408	29
31	0	574	29
32	0	1252	29
32	0	2191	30
33	0	1565	29
34	0	1148	29
34	0	1982	30
35	0	574	29
35	0	1722	30
36	0	574	29
36	0	1774	30
37	0	1826	29
38	0	1200	29
39	0	574	29
39	0	1982	30
40	0	574	29
40	0	1722	30
41	0	1252	29
41	0	2087	30
42	0	1043	29
42	0	1878	30
43	0	521	29
43	0	1722	30
45	0	1043	29
45	0	1878	30
46	0	469	29
47	0	1356	29
49	0	521	29
49	0	1722	30
51	0	1982	29
52	0	2243	29
53	0	521	29
53	0	1095	30
55	0	574	29
56	0	1617	29
57	0	469	29
57	0	1043	30
58	0	574	29
58	0	1722	30
59	0	521	29
59	0	1095	30
61	0	939	29
62	0	574	29
62	0	1722	30
63	0	991	29
63	0	1878	30
64	0	1982	29
65	0	1200	29
65	0	2295	30
66	0	1461	29
67	0	1148	29
67	0	2035	30
68	0	1669	29
69	0	1148	29
69	0	2087	30
71	0	1356	29
73	0	2139	29
74	0	1930	29
75	0	678	29
75	0	939	30
76	0	1513	29
77	0	2139	29
79	0	1461	29
79	0	2295	30
80	0	730	29
80	0	2191	30
81	0	574	29
82	0	1722	29
83	0	1304	29
84	0	574	29
86	0	1669	29
87	0	469	29
87	0	1043	30
88	0	1148	29
88	0	1982	30
89	0	1148	29
89	0	2087	30
90	0	1513	29
91	0	939	29
92	0	521	29
92	0	1095	30
93	0	1722	29
95	0	1878	29
96	0	1356	29
96	0	2295	30
97	0	1878	29
98	0	1878	29
99	0	1722	29
100	0	2191	29
101	0	887	29
102	0	1043	29
102	0	2139	30
103	0	1408	29
104	0	939	29
104	0	1774	30
