Realization	utility	week	infra.
0	0	1095	29
1	0	1148	29
3	0	1878	29
4	0	1408	29
4	0	1982	30
5	0	2295	29
6	0	469	29
7	0	1774	29
8	0	1513	29
10	0	1148	29
14	0	1148	29
15	0	1826	29
16	0	1408	29
17	0	1148	29
18	0	469	29
20	0	1617	29
21	0	1095	29
23	0	1252	29
24	0	1252	29
26	0	1774	29
27	0	1304	29
28	0	1565	29
29	0	2295	29
30	0	1982	29
31	0	2243	29
32	0	1826	29
33	0	2191	29
34	0	1722	29
35	0	1252	29
36	0	1565	29
39	0	1722	29
40	0	1148	29
40	0	2087	30
41	0	1722	29
42	0	1617	29
43	0	469	29
45	0	1617	29
46	0	2139	29
49	0	1461	29
53	0	1356	29
53	0	2087	30
57	0	1148	29
58	0	1461	29
59	0	1200	29
62	0	1461	29
63	0	1617	29
65	0	1930	29
66	0	2035	29
67	0	1617	29
69	0	1722	29
71	0	1878	29
75	0	1669	29
79	0	2035	29
80	0	1982	29
81	0	2295	29
82	0	2243	29
84	0	2243	29
87	0	469	29
87	0	2191	30
88	0	1617	29
89	0	1774	29
92	0	1200	29
96	0	1930	29
99	0	2243	29
102	0	1930	29
104	0	1513	29
106	0	1513	29
106	0	2139	30
107	0	1200	29
107	0	2295	30
108	0	1774	29
110	0	1304	29
111	0	2295	29
113	0	1148	29
116	0	2295	29
118	0	1982	29
119	0	2087	29
122	0	1252	29
124	0	1200	29
125	0	1408	29
126	0	1200	29
127	0	1252	29
128	0	1148	29
130	0	469	29
131	0	1513	29
131	0	2139	30
132	0	1930	29
133	0	1774	29
134	0	2087	29
135	0	1461	29
136	0	1095	29
136	0	1722	30
137	0	1722	29
138	0	1095	29
138	0	2139	30
139	0	1304	29
139	0	1826	30
141	0	1252	29
143	0	2139	29
145	0	1878	29
146	0	1617	29
147	0	1669	29
149	0	1200	29
150	0	1617	29
151	0	469	29
152	0	1513	29
154	0	1356	29
155	0	1200	29
155	0	2295	30
156	0	1200	29
158	0	1513	29
159	0	1095	29
159	0	2243	30
160	0	1669	29
162	0	1722	29
164	0	2191	29
165	0	1408	29
169	0	1982	29
170	0	1200	29
172	0	1774	29
174	0	1826	29
175	0	1565	29
176	0	2191	29
179	0	1513	29
181	0	1148	29
183	0	1408	29
185	0	1461	29
187	0	1722	29
189	0	1617	29
189	0	2295	30
192	0	1565	29
193	0	1774	29
196	0	1148	29
