Realization	utility	week	infra.
0	0	678	29
0	0	939	30
1	0	678	29
2	0	574	29
3	0	1356	29
4	0	887	29
4	0	2087	30
5	0	730	29
6	0	469	29
7	0	626	29
8	0	887	29
9	0	1513	29
10	0	574	29
12	0	1304	29
13	0	1304	29
14	0	574	29
15	0	574	29
16	0	626	29
17	0	626	29
18	0	469	29
19	0	1826	29
20	0	574	29
21	0	469	29
22	0	574	29
23	0	574	29
24	0	574	29
25	0	1617	29
26	0	782	29
27	0	574	29
28	0	574	29
29	0	1200	29
30	0	1461	29
31	0	887	29
32	0	1356	29
33	0	782	29
34	0	574	29
35	0	730	29
36	0	730	29
37	0	1043	29
38	0	678	29
39	0	887	29
40	0	626	29
40	0	2243	30
41	0	991	29
42	0	1043	29
43	0	469	29
44	0	1617	29
45	0	782	29
46	0	574	29
47	0	1461	29
48	0	1304	29
49	0	574	29
50	0	1565	29
51	0	1461	29
52	0	574	29
53	0	574	29
53	0	2191	30
55	0	887	29
56	0	1356	29
57	0	574	29
58	0	574	29
59	0	574	29
60	0	1304	29
61	0	782	29
62	0	887	29
63	0	469	29
64	0	2139	29
65	0	574	29
66	0	1461	29
67	0	939	29
68	0	1461	29
69	0	574	29
70	0	574	29
71	0	1356	29
73	0	1669	29
74	0	1878	29
75	0	730	29
76	0	1461	29
77	0	1461	29
78	0	1461	29
79	0	1095	29
80	0	782	29
81	0	678	29
82	0	730	29
83	0	1356	29
84	0	887	29
85	0	1669	29
86	0	1356	29
87	0	469	29
87	0	2295	30
88	0	1043	29
89	0	1095	29
90	0	1461	29
91	0	887	29
92	0	678	29
93	0	1461	29
94	0	1930	29
95	0	1200	29
96	0	1304	29
97	0	1461	29
98	0	1669	29
99	0	1304	29
100	0	1356	29
101	0	939	29
102	0	678	29
103	0	574	29
104	0	469	29
105	0	2243	29
106	0	574	29
106	0	2191	30
107	0	626	29
108	0	626	29
109	0	1461	29
110	0	678	29
111	0	887	29
112	0	574	29
113	0	574	29
114	0	887	29
115	0	1461	29
116	0	1461	29
117	0	1461	29
118	0	1461	29
119	0	1461	29
120	0	1095	29
121	0	1304	29
122	0	678	29
123	0	2035	29
124	0	730	29
125	0	574	29
